id,regulator_id,section_reference,section,section_link,subsection,rule_reference,name,rule_link,created_at,updated_at
445,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1308.00.,Days,,2016-09-06 18:07:11.159017,2016-09-06 18:07:11.159017
446,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1309.00.,Price,,2016-09-06 18:07:11.180019,2016-09-06 18:07:11.180019
447,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1310.00.,Notice Of Delivery,,2016-09-06 18:07:11.201021,2016-09-06 18:07:11.201021
448,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1311.00.,Insurance,,2016-09-06 18:07:11.224023,2016-09-06 18:07:11.224023
449,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1312.00.,Communications,,2016-09-06 18:07:11.247026,2016-09-06 18:07:11.247026
450,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1313.00.,Circles,,2016-09-06 18:07:11.267028,2016-09-06 18:07:11.267028
451,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1314.00.,Failure To Take Delivery,,2016-09-06 18:07:11.294030,2016-09-06 18:07:11.294030
452,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1315.00.,Draft At Loading Berth,,2016-09-06 18:07:11.311032,2016-09-06 18:07:11.311032
453,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1316.00.,Strikes Or Other Causes Of Delay In Shipment,,2016-09-06 18:07:11.331034,2016-09-06 18:07:11.331034
454,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1317.00.,Default,,2016-09-06 18:07:11.349036,2016-09-06 18:07:11.349036
455,6,CHAPTER 13,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,,VESSEL TRADING RULES FOR THE PORTS OF DULUTH AND SUPERIOR,1318.00.,Insolvency,,2016-09-06 18:07:11.367038,2016-09-06 18:07:11.367038
456,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1400.00.,Scope Of Chapter,,2016-09-06 18:07:11.389040,2016-09-06 18:07:11.389040
457,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1401.00.,Unit Of Trading,,2016-09-06 18:07:11.406042,2016-09-06 18:07:11.406042
458,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1402.00.,Option Trading,,2016-09-06 18:07:11.430044,2016-09-06 18:07:11.430044
459,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1403.00.,Striking Prices,,2016-09-06 18:07:11.448046,2016-09-06 18:07:11.448046
460,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1404.00.,Option Exercise,,2016-09-06 18:07:11.463047,2016-09-06 18:07:11.463047
461,6,CHAPTER 14,OPTION SPECIFICATIONS,,HARD RED SPRING WHEAT FUTURES,1404.01.,Automatic Exercise,,2016-09-06 18:07:11.481049,2016-09-06 18:07:11.481049
462,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1500.00.,Options - Defined,,2016-09-06 18:07:11.502051,2016-09-06 18:07:11.502051
463,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1502.00.,Double Hedging,,2016-09-06 18:07:11.520053,2016-09-06 18:07:11.520053
464,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1503.00.,Bona Fide Hedging Transactions And Positions,,2016-09-06 18:07:11.541055,2016-09-06 18:07:11.541055
465,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1504.00.,Requirements For Classification Of Positions As Hedging,,2016-09-06 18:07:11.565057,2016-09-06 18:07:11.565057
466,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1505.00.,Large Options Trader Reports,,2016-09-06 18:07:11.582059,2016-09-06 18:07:11.582059
467,6,CHAPTER 15,OPTIONS DEFINITIONS AND OTHER TERMS,,OPTIONS DEFINITIONS AND OTHER TERMS,1506.00.,Special Account Designation And Identification,,2016-09-06 18:07:11.599061,2016-09-06 18:07:11.599061
468,6,CHAPTER 17,SALES PRACTICES AND PROMOTIONS,,SALES PRACTICES AND PROMOTIONS,1700.00.,Sales Practices,,2016-09-06 18:07:11.665067,2016-09-06 18:07:11.665067
469,6,CHAPTER 17,SALES PRACTICES AND PROMOTIONS,,SALES PRACTICES AND PROMOTIONS,1701.00.,Promotional Material,,2016-09-06 18:07:11.680069,2016-09-06 18:07:11.680069
470,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1800.00.,Applicability Of Rules And Regulations,,2016-09-06 18:07:11.695070,2016-09-06 18:07:11.695070
471,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1801.00.,Access And Clearing Member Guarantee,,2016-09-06 18:07:11.711072,2016-09-06 18:07:11.711072
472,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1802.00.,Internet Services,,2016-09-06 18:07:11.727074,2016-09-06 18:07:11.727074
473,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1804.00.,Misuse Of Electronic Trading System,,2016-09-06 18:07:11.742075,2016-09-06 18:07:11.742075
474,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1805.00.,Trading Against Customers’ Orders Prohibited,,2016-09-06 18:07:11.763077,2016-09-06 18:07:11.763077
475,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1806.00.,Trading Against Own Orders Prohibited,,2016-09-06 18:07:11.779079,2016-09-06 18:07:11.779079
476,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1807.00.,Priority Of Entry,,2016-09-06 18:07:11.795080,2016-09-06 18:07:11.795080
477,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1808.00.,Trade Open,,2016-09-06 18:07:11.811082,2016-09-06 18:07:11.811082
478,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1809.00.,Matching Algorithm For The Electronic Trading System,,2016-09-06 18:07:11.825083,2016-09-06 18:07:11.825083
479,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1810.00,rade Errors,,2016-09-06 18:07:11.840085,2016-09-06 18:07:11.840085
480,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1812.00,isciplinary Procedures,,2016-09-06 18:07:11.856087,2016-09-06 18:07:11.856087
481,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1813.00,ermination Of Access,,2016-09-06 18:07:11.872088,2016-09-06 18:07:11.872088
482,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1814.00,ystem Security,,2016-09-06 18:07:11.889090,2016-09-06 18:07:11.889090
483,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1815.00,hysical Emergencies,,2016-09-06 18:07:11.905091,2016-09-06 18:07:11.905091
484,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1816.00,lectronic Trading System Limitation Of Liability,,2016-09-06 18:07:11.923093,2016-09-06 18:07:11.923093
485,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1817.00,lectronic Trading System Procedures,,2016-09-06 18:07:11.940095,2016-09-06 18:07:11.940095
486,6,CHAPTER 18,ELECTRONIC TRADING,,ELECTRONIC TRADING,1818.00,lectronic Trading System Regulations,,2016-09-06 18:07:11.956097,2016-09-06 18:07:11.956097
487,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2001.01.,Regulations Governing Admission Of Floor Clerks To The Exchange Room,,2016-09-06 18:07:11.973098,2016-09-06 18:07:11.973098
488,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2002.00.,Exchange Room,,2016-09-06 18:07:11.990100,2016-09-06 18:07:11.990100
489,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2003.00.,Admittance Of Visitors To The Exchange Room,,2016-09-06 18:07:12.006102,2016-09-06 18:07:12.006102
490,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2004.00.,Decorum And Dress While In The Exchange Room,,2016-09-06 18:07:12.022103,2016-09-06 18:07:12.022103
491,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2004.01.,Exchange Room Enforcement,,2016-09-06 18:07:12.038105,2016-09-06 18:07:12.038105
492,6,CHAPTER 20,REGULATIONS,,EXCHANGE ROOM,2004.02.,Penalties For Boisterous Or Disorderly Conduct And/Or Outburst Of Vulgar And Abusive Language In The Exchange Room,,2016-09-06 18:07:12.057107,2016-09-06 18:07:12.057107
493,6,CHAPTER 20,REGULATIONS,,TRADING,2005.00.,Substitutes,,2016-09-06 18:07:12.073108,2016-09-06 18:07:12.073108
494,6,CHAPTER 20,REGULATIONS,,TRADING,2005.01.,Substitute Tickets: Issuance Of,,2016-09-06 18:07:12.092110,2016-09-06 18:07:12.092110
495,6,CHAPTER 20,REGULATIONS,,TRADING,2005.02.,Substitute Tickets: Application For,,2016-09-06 18:07:12.107112,2016-09-06 18:07:12.107112
496,6,CHAPTER 20,REGULATIONS,,TRADING,2006.00.,Cash Trading Privileges: Granting Of And Application For,,2016-09-06 18:07:12.123113,2016-09-06 18:07:12.123113
497,6,CHAPTER 20,REGULATIONS,,TRADING,2006.01.,Cash Trading Privileges: Information To Be Furnished,,2016-09-06 18:07:12.140115,2016-09-06 18:07:12.140115
498,6,CHAPTER 20,REGULATIONS,,TRADING,2006.02.,Cash Trading Privileges: Cancellation Or Suspension Of,,2016-09-06 18:07:12.156117,2016-09-06 18:07:12.156117
499,6,CHAPTER 20,REGULATIONS,,TRADING,2007.00.,Fraudulent Trading Prohibited,,2016-09-06 18:07:12.173118,2016-09-06 18:07:12.173118
500,6,CHAPTER 20,REGULATIONS,,TRADING,2007.01.,“Spoofing” Practices Prohibited,,2016-09-06 18:07:12.191120,2016-09-06 18:07:12.191120
501,6,CHAPTER 20,REGULATIONS,,TRADING,2008.00.,Adjustment Of Trade Prices And Cancellations Of Trades,,2016-09-06 18:07:12.207122,2016-09-06 18:07:12.207122
502,6,CHAPTER 20,REGULATIONS,,TRADING,2009.00.,Records Of Transactions,,2016-09-06 18:07:12.224123,2016-09-06 18:07:12.224123
503,6,CHAPTER 20,REGULATIONS,,TRADING,2010.00.,Futures And Options Months Prescribed,,2016-09-06 18:07:12.241125,2016-09-06 18:07:12.241125
504,6,CHAPTER 20,REGULATIONS,,TRADING,2011.00.,Hours Of Trading,,2016-09-06 18:07:12.257127,2016-09-06 18:07:12.257127
505,6,CHAPTER 20,REGULATIONS,,TRADING,2011.01.,Last Trading Day,,2016-09-06 18:07:12.274128,2016-09-06 18:07:12.274128
506,6,CHAPTER 20,REGULATIONS,,TRADING,2011.02.,Last Day For Exchange For Physical And Risk Transactions,,2016-09-06 18:07:12.291130,2016-09-06 18:07:12.291130
507,6,CHAPTER 20,REGULATIONS,,TRADING,2012.00.,Trading Limits,,2016-09-06 18:07:12.306132,2016-09-06 18:07:12.306132
508,6,CHAPTER 20,REGULATIONS,,TRADING,2013.00.,Futures Position Limits,,2016-09-06 18:07:12.374138,2016-09-06 18:07:12.374138
509,6,CHAPTER 20,REGULATIONS,,TRADING,2013.01.,Options Position Limits,,2016-09-06 18:07:12.390140,2016-09-06 18:07:12.390140
510,6,CHAPTER 20,REGULATIONS,,TRADING,2013.03.,Position Limits For Hard Red Spring Wheat Futures,,2016-09-06 18:07:12.407142,2016-09-06 18:07:12.407142
511,6,CHAPTER 20,REGULATIONS,,TRADING,2013.04.,Exemption From Position Limits For Hard Red Spring Wheat Futures,,2016-09-06 18:07:12.429144,2016-09-06 18:07:12.429144
512,6,CHAPTER 20,REGULATIONS,,TRADING,2013.05.,Aggregation Of Positions For Hard Red Spring Wheat Futures,,2016-09-06 18:07:12.448146,2016-09-06 18:07:12.448146
513,6,CHAPTER 20,REGULATIONS,,TRADING,2013.06.,Reportable Positions For Hard Red Spring Wheat Futures,,2016-09-06 18:07:12.468148,2016-09-06 18:07:12.468148
514,6,CHAPTER 20,REGULATIONS,,TRADING,2014.00.,Settlement Prices,,2016-09-06 18:07:12.488150,2016-09-06 18:07:12.488150
515,6,CHAPTER 20,REGULATIONS,,TRADING,2015.00.,Settlement Premiums,,2016-09-06 18:07:12.505151,2016-09-06 18:07:12.505151
516,6,CHAPTER 20,REGULATIONS,,TRADING,2016.00.,Filling Orders And Withholding Or Withdrawing Of Trades,,2016-09-06 18:07:12.521153,2016-09-06 18:07:12.521153
517,6,CHAPTER 20,REGULATIONS,,TRADING,2017.00.,Recording Orders,,2016-09-06 18:07:12.541155,2016-09-06 18:07:12.541155
518,6,CHAPTER 20,REGULATIONS,,TRADING,2018.00.,Opening The Market On A Spread Transaction,,2016-09-06 18:07:12.561157,2016-09-06 18:07:12.561157
519,6,CHAPTER 20,REGULATIONS,,TRADING,2019.00.,Official Representative To Observe The Execution Of Buying And Selling Orders At The Same Price,,2016-09-06 18:07:12.583159,2016-09-06 18:07:12.583159
520,6,CHAPTER 20,REGULATIONS,,TRADING,2020.00.,Exchange Fee,,2016-09-06 18:07:12.603161,2016-09-06 18:07:12.603161
521,6,CHAPTER 20,REGULATIONS,,TRADING,2023.00.,Striking Prices,,2016-09-06 18:07:12.623163,2016-09-06 18:07:12.623163
522,6,CHAPTER 20,REGULATIONS,,TRADING,2024.00.,Exchange Regulatory Fee,,2016-09-06 18:07:12.655166,2016-09-06 18:07:12.655166
523,6,CHAPTER 20,REGULATIONS,,DELIVERIES AND DELIVERY GRAIN,2025.00.,Times For Delivery Of Delivery Notices And Delivery And Payment On Futures Contracts,,2016-09-06 18:07:12.857187,2016-09-06 18:07:12.857187
524,6,CHAPTER 20,REGULATIONS,,DELIVERIES AND DELIVERY GRAIN,2026.00.,Load-Out Notices: Form Of,,2016-09-06 18:07:12.875188,2016-09-06 18:07:12.875188
525,6,CHAPTER 20,REGULATIONS,,DELIVERIES AND DELIVERY GRAIN,2027.00.,"Load-Out, Storage And Insurance Charges: Delivery Grain",,2016-09-06 18:07:12.901191,2016-09-06 18:07:12.901191
526,6,CHAPTER 20,REGULATIONS,,DELIVERIES AND DELIVERY GRAIN,2028.00.,Loadings In Satisfaction Of Warehouse Receipts,,2016-09-06 18:07:12.917193,2016-09-06 18:07:12.917193
527,6,CHAPTER 20,REGULATIONS,,DELIVERIES AND DELIVERY GRAIN,2029.00.,Minimum Financial Requirements For Regularity,,2016-09-06 18:07:12.935194,2016-09-06 18:07:12.935194
528,6,CHAPTER 20,REGULATIONS,,CASH GRAIN,2035.00.,Reporting Cash Commodity Sales,,2016-09-06 18:07:12.956197,2016-09-06 18:07:12.956197
529,6,CHAPTER 20,REGULATIONS,,CASH GRAIN,2036.00.,Disposition Orders: Form Of,,2016-09-06 18:07:12.973198,2016-09-06 18:07:12.973198
530,6,CHAPTER 20,REGULATIONS,,CASH GRAIN,2038.00.,Pan Tickets,,2016-09-06 18:07:12.994200,2016-09-06 18:07:12.994200
531,6,CHAPTER 20,REGULATIONS,,CASH GRAIN,2039.00.,Delivery And Payment To Invoices And Requests For Advances On Truck/Rail Commodities,,2016-09-06 18:07:13.010202,2016-09-06 18:07:13.010202
532,6,CHAPTER 20,REGULATIONS,,CASH GRAIN,2040.00.,Wheat Unfit For Human Consumption Not Deliverable On Futures Contracts,,2016-09-06 18:07:13.040205,2016-09-06 18:07:13.040205
533,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2050.00.,Holidays,,2016-09-06 18:07:13.059207,2016-09-06 18:07:13.059207
534,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2051.00.,Honorary Membership,,2016-09-06 18:07:13.076209,2016-09-06 18:07:13.076209
535,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2053.00.,Limitations On Options Transactions-Solicitation And Acceptance,,2016-09-06 18:07:13.094210,2016-09-06 18:07:13.094210
536,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2054.00.,Board Of Arbitration: Fees,,2016-09-06 18:07:13.110212,2016-09-06 18:07:13.110212
537,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2054.01.,Customer Claims Arbitration Panel: Fees,,2016-09-06 18:07:13.130214,2016-09-06 18:07:13.130214
538,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2055.00.,Members: Limitation On Parties For Whom They May Act,,2016-09-06 18:07:13.145215,2016-09-06 18:07:13.145215
539,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2055.01.,When Authorization To Trade Is Not Required,,2016-09-06 18:07:13.162217,2016-09-06 18:07:13.162217
540,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2055.02.,Acting As A Broker,,2016-09-06 18:07:13.179219,2016-09-06 18:07:13.179219
541,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2055.03.,Registration Of Floor Brokers/Floor Traders,,2016-09-06 18:07:13.197221,2016-09-06 18:07:13.197221
542,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2058.00.,Collection Of Trading Documents,,2016-09-06 18:07:13.214222,2016-09-06 18:07:13.214222
543,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2059.00.,Designation Of Open And Close On Trading Cards,,2016-09-06 18:07:13.230224,2016-09-06 18:07:13.230224
544,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2060.00.,Official Closing Period: Futures,,2016-09-06 18:07:13.247226,2016-09-06 18:07:13.247226
545,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2061.00.,Official Closing Period: Options,,2016-09-06 18:07:13.263227,2016-09-06 18:07:13.263227
546,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2062.00.,"Trading Cards: Form, Preparation And Maintenance",,2016-09-06 18:07:13.278229,2016-09-06 18:07:13.278229
547,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2062.01.,Trading Records And Errors,,2016-09-06 18:07:13.293230,2016-09-06 18:07:13.293230
548,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2062.02.,Electronic Audit Trail And Other Recordkeeping Requirements,,2016-09-06 18:07:13.314232,2016-09-06 18:07:13.314232
549,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2063.00.,Time-Stamps,,2016-09-06 18:07:13.331234,2016-09-06 18:07:13.331234
550,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2064.00.,Unmatched Trade Resolution,,2016-09-06 18:07:13.347236,2016-09-06 18:07:13.347236
551,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2065.00.,Identification And Registration Of Broker Associations,,2016-09-06 18:07:13.362237,2016-09-06 18:07:13.362237
552,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2066.00.,Market Maker Program,,2016-09-06 18:07:13.378239,2016-09-06 18:07:13.378239
553,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2067.00.,Electronic And Open Outcry Trading,,2016-09-06 18:07:13.393240,2016-09-06 18:07:13.393240
554,6,CHAPTER 20,REGULATIONS,,MISCELLANEOUS,2069.00.,Reporting Requirements And Sanctions,,2016-09-06 18:07:13.409242,2016-09-06 18:07:13.409242
555,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2084.00.,Risk Requirements For Futures Commission Merchants,,2016-09-06 18:07:13.425243,2016-09-06 18:07:13.425243
556,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2085.00.,Financial And Reporting Requirements,,2016-09-06 18:07:13.440245,2016-09-06 18:07:13.440245
557,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2086.00.,Minimum Financial Requirements For Futures Commission Merchants And Guaranteed Introducing Brokers,,2016-09-06 18:07:13.464247,2016-09-06 18:07:13.464247
558,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2087.00.,Minimum Financial Requirements For Members With Clearing And/Or Cash Trading Privileges,,2016-09-06 18:07:13.479249,2016-09-06 18:07:13.479249
559,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2088.00.,Reduction Of Capital,,2016-09-06 18:07:13.495250,2016-09-06 18:07:13.495250
560,6,CHAPTER 20,REGULATIONS,,FINANCIAL REQUIREMENTS,2089.00.,Election Of Fiscal Year,,2016-09-06 18:07:13.510252,2016-09-06 18:07:13.510252
561,6,CHAPTER 20,REGULATIONS,,DELEGATED POWERS,2090.00.,Physical Emergencies,,2016-09-06 18:07:13.525253,2016-09-06 18:07:13.525253
562,6,CHAPTER 20,REGULATIONS,,DELEGATED POWERS,2090.01.,Member Or Market Participant Emergencies,,2016-09-06 18:07:13.542255,2016-09-06 18:07:13.542255
563,6,CHAPTER 20,REGULATIONS,,DELEGATED POWERS,2091.00.,Inclement Weather Or Transportation Breakdown,,2016-09-06 18:07:13.557257,2016-09-06 18:07:13.557257
564,6,CHAPTER 20,REGULATIONS,,DELEGATED POWERS,2092.00.,Jurisdiction,,2016-09-06 18:07:13.573258,2016-09-06 18:07:13.573258
565,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5700.00.,Authority,,2016-09-06 18:07:13.594260,2016-09-06 18:07:13.594260
566,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5701.00.,Scope Of Chapter,,2016-09-06 18:07:13.613262,2016-09-06 18:07:13.613262
567,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5702.00.,Put Options On The HRSW Calendar Spreads,,2016-09-06 18:07:13.629264,2016-09-06 18:07:13.629264
568,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5703.00.,Call Options On The HRSW Calendar Spreads,,2016-09-06 18:07:13.645265,2016-09-06 18:07:13.645265
569,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5704.00.,Contract Trading Unit,,2016-09-06 18:07:13.661267,2016-09-06 18:07:13.661267
570,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5705.00.,Minimum Price Fluctuation,,2016-09-06 18:07:13.676269,2016-09-06 18:07:13.676269
571,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5706.00.,Trading Hours,,2016-09-06 18:07:13.692270,2016-09-06 18:07:13.692270
572,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5707.00.,Official Closing Period,,2016-09-06 18:07:13.707272,2016-09-06 18:07:13.707272
573,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5708.00.,Contract Months And Striking Prices,,2016-09-06 18:07:13.722273,2016-09-06 18:07:13.722273
574,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5709.00.,Daily Price Limits,,2016-09-06 18:07:13.738275,2016-09-06 18:07:13.738275
575,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5710.00.,Last Trading Day,,2016-09-06 18:07:13.754276,2016-09-06 18:07:13.754276
576,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5711.00.,Payment Of Option Premium,,2016-09-06 18:07:13.770278,2016-09-06 18:07:13.770278
577,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5712.00.,Margin Requirements,,2016-09-06 18:07:13.785279,2016-09-06 18:07:13.785279
578,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5713.00.,Offsets And Transfer Trades,,2016-09-06 18:07:13.801281,2016-09-06 18:07:13.801281
579,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5714.00.,Contract Modification,,2016-09-06 18:07:13.817283,2016-09-06 18:07:13.817283
580,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5715.00.,Option Exercises,,2016-09-06 18:07:13.833284,2016-09-06 18:07:13.833284
581,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5716.00.,Automatic Exercise,,2016-09-06 18:07:13.850286,2016-09-06 18:07:13.850286
582,6,CHAPTER 57,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,,HARD RED SPRING WHEAT CALENDAR SPREAD OPTIONS REGULATIONS,5717.00.,Assignment,,2016-09-06 18:07:13.866288,2016-09-06 18:07:13.866288
